Date,Surface,Round,Player_1,Player_2,Winner,Rank_1,Rank_2,Pts_1,Pts_2,Odd_1,Odd_2,Score,tournament_type,prob_1,prob_2,target,elo_p1,elo_p2,elo_diff,elo_global_p1,elo_global_p2,elo_global_diff
2008-09-26,Hard,Quarterfinals,Zvonareva V.,Medina Garrigues A.,Zvonareva V.,9,27,2167,966,1.25,3.75,6-0 6-1 ,WTA1000,0.75,0.25,1,1721.379875670542,1570.4335573700118,150.94631830053027,1750.9625003058109,1682.5705632809313,68.39193702487955
2008-09-26,Hard,Quarterfinals,Hantuchova D.,Jankovic J.,Jankovic J.,13,2,1770,3885,4.5,1.16,5-7 1-6 ,WTA1000,0.204946996466431,0.7950530035335689,0,1628.5720161564057,1777.2198131708708,-148.64779701446514,1646.37335194554,1856.44701583259,-210.0736638870501
2008-09-27,Hard,Semifinals,Jankovic J.,Zvonareva V.,Jankovic J.,2,9,3885,2167,1.4,2.75,6-4 2-6 6-4,WTA1000,0.6626506024096386,0.3373493975903614,1,1786.7635429321078,1730.8352270858868,55.92831584622104,1863.8015200242494,1763.8529953095526,99.94852471469676
2008-09-27,Hard,Semifinals,Zheng J.,Kuznetsova S.,Kuznetsova S.,30,7,915,2870,2.87,1.38,6-7 5-7 ,WTA1000,0.3247058823529411,0.6752941176470588,0,1622.9856894387765,1805.8260469267418,-182.84035748796532,1721.7647404551162,1830.0824358292639,-108.31769537414766
2008-09-28,Hard,The Final,Jankovic J.,Kuznetsova S.,Jankovic J.,2,7,3885,2870,1.72,2.1,6-3 6-2 ,WTA1000,0.549738219895288,0.450261780104712,1,1800.2099675854638,1814.1058130996435,-13.895845514179655,1875.3216246239672,1841.249788363107,34.07183626086021
2008-09-22,Hard,1st Round,Dushevina V.,Lisicki S.,Lisicki S.,81,63,432,509,1.44,2.62,1-6 0-6 ,WTA250_o_menor,0.645320197044335,0.354679802955665,0,1592.1714275434676,1520.0028312233642,72.16859632010346,1590.4296038170614,1502.6053464526642,87.82425736439723
2008-09-22,Hard,1st Round,Wickmayer Y.,Rybarikova M.,Wickmayer Y.,68,64,486,507,2.37,1.53,6-3 7-6 ,WTA250_o_menor,0.3923076923076922,0.6076923076923076,1,1446.9140537585129,1491.9488496760555,-45.034795917542624,1461.0160472499758,1501.3182549417907,-40.30220769181483
2008-09-22,Hard,1st Round,Cetkovska P.,Peer S.,Peer S.,86,37,406,812,3.4,1.3,3-6 4-6 ,WTA250_o_menor,0.2765957446808511,0.7234042553191489,0,1410.210753647108,1593.3966735473257,-183.18591990021764,1467.6843010131388,1570.040438806353,-102.3561377932142
2008-09-22,Hard,1st Round,Amanmuradova A.,Domachowska M.,Amanmuradova A.,78,51,437,590,2.1,1.66,6-7 6-3 6-3,WTA250_o_menor,0.4414893617021276,0.5585106382978724,1,1457.9133045095637,1540.6487816107472,-82.7354771011835,1452.994207779764,1552.2137809951162,-99.21957321535206
2008-09-22,Hard,1st Round,Han S.H.,Parmentier P.,Parmentier P.,600,48,23,620,7.0,1.08,1-6 1-6 ,WTA250_o_menor,0.1336633663366336,0.8663366336633663,0,1479.6942254197552,1508.6539978081519,-28.959772388396686,1481.9297655502733,1543.2625957937207,-61.33283024344746
2008-09-23,Hard,1st Round,Morita A.,Rus A.,Morita A.,134,183,253,164,1.8,1.9,6-4 6-1 ,WTA250_o_menor,0.5135135135135135,0.4864864864864864,1,1494.6076705739354,1512.5237545742277,-17.916084000292358,1480.274817240529,1503.150656660312,-22.875839419783006
2008-09-23,Hard,1st Round,Santangelo M.,Chan Y.J.,Chan Y.J.,179,59,167,536,2.75,1.4,6-1 3-6 4-6,WTA250_o_menor,0.3373493975903614,0.6626506024096386,0,1518.4911949848488,1516.3224737118653,2.1687212729834755,1513.3817540937773,1521.7098364062388,-8.328082312461447
2008-09-23,Hard,1st Round,Dubois S.,Pin C.,Dubois S.,115,79,309,436,2.37,1.53,6-4 3-6 7-5,WTA250_o_menor,0.3923076923076922,0.6076923076923076,1,1476.2302625614525,1519.1560210091545,-42.92575844770204,1428.4004690428476,1518.5322777449558,-90.13180870210817
2008-09-23,Hard,1st Round,Yuan M.,Craybas J.,Craybas J.,100,70,346,472,2.5,1.5,0-6 0-6 ,WTA250_o_menor,0.375,0.625,0,1475.5298383091617,1487.4168199987218,-11.886981689560116,1440.8782852735624,1481.61956711906,-40.741281845497724
2008-09-23,Hard,1st Round,Kirilenko M.,Wienerova L.,Kirilenko M.,33,193,891,155,1.08,7.0,6-2 6-0 ,WTA250_o_menor,0.8663366336633663,0.1336633663366336,1,1518.0396424160344,1500.0,18.03964241603444,1581.1261376900263,1500.0,81.12613769002633
2008-09-23,Hard,1st Round,Paszek T.,Makarova E.,Makarova E.,61,60,515,534,1.36,3.0,1-6 2-6 ,WTA250_o_menor,0.6880733944954128,0.3119266055045871,0,1631.8387057925017,1489.4077764839672,142.4309293085346,1633.3373579649203,1526.7336317678282,106.6037261970921
2008-09-23,Hard,1st Round,Stosur S.,Erakovic M.,Stosur S.,73,53,463,583,1.5,2.5,6-2 6-0 ,WTA250_o_menor,0.625,0.375,1,1555.0768725471942,1454.9459880572283,100.13088448996587,1582.667679340318,1489.1347343580112,93.53294498230684
2008-09-23,Hard,1st Round,Suarez Navarro C.,Zakopalova K.,Zakopalova K.,50,66,605,497,1.9,1.8,1-6 7-6 4-6,WTA250_o_menor,0.4864864864864864,0.5135135135135135,0,1478.0403672173825,1429.6725936155954,48.36777360178712,1563.9040042232282,1486.690566349563,77.21343787366527
2008-09-23,Hard,1st Round,Kanepi K.,Fujiwara R.,Kanepi K.,34,154,864,209,1.14,5.0,6-2 6-7 6-0,WTA250_o_menor,0.8143322475570033,0.1856677524429967,1,1551.7441360643516,1500.0,51.74413606435155,1599.4556544578368,1468.4601445312014,130.99550992663535
2008-09-24,Hard,2nd Round,Lisicki S.,Stosur S.,Stosur S.,63,73,509,463,2.5,1.5,4-6 7-6 3-6,WTA250_o_menor,0.375,0.625,0,1539.2793294991172,1566.589238677606,-27.30990917848885,1522.5658063098806,1594.4614540670116,-71.89564775713097
2008-09-24,Hard,2nd Round,Craybas J.,Amanmuradova A.,Craybas J.,70,78,472,437,1.61,2.2,7-6 6-2 ,WTA250_o_menor,0.5774278215223098,0.4225721784776903,1,1502.8696177567472,1477.652991306869,25.216626449878277,1495.7519143486313,1473.4431473058091,22.308767042822183
2008-09-24,Hard,2nd Round,Morita A.,Peer S.,Peer S.,134,37,253,812,3.5,1.28,4-6 5-7 ,WTA250_o_menor,0.2677824267782427,0.7322175732217574,0,1511.4320061937924,1601.6642368852765,-90.23223069148412,1497.3267688889703,1581.4585604014856,-84.13179151251529
2008-09-24,Hard,2nd Round,Makarova E.,Zakopalova K.,Makarova E.,60,66,534,497,1.5,2.5,6-3 6-2 ,WTA250_o_menor,0.625,0.375,1,1511.6226487830513,1447.8857331387571,63.736915644294186,1547.4944423506684,1506.1889701793748,41.30547217129356
2008-09-25,Hard,2nd Round,Chan Y.J.,Wickmayer Y.,Wickmayer Y.,59,68,536,486,1.66,2.1,3-6 6-7 ,WTA250_o_menor,0.5585106382978724,0.4414893617021276,0,1532.4223457202256,1464.976445253585,67.44590046664052,1537.3263874788668,1478.8637524854664,58.46263499340034
2008-09-25,Hard,2nd Round,Kanepi K.,Pivovarova A.,Kanepi K.,34,164,864,192,1.22,4.0,6-1 6-1 ,WTA250_o_menor,0.7662835249042146,0.2337164750957854,1,1565.378693723375,1443.987453482761,121.3912402406138,1609.6935727914474,1445.6885767369843,164.00499605446316
2008-09-25,Hard,2nd Round,Safarova L.,Kirilenko M.,Kirilenko M.,74,33,458,891,2.2,1.61,3-6 3-6 ,WTA250_o_menor,0.4225721784776903,0.5774278215223098,0,1558.5310987980508,1533.2096319288682,25.321466869182586,1552.6342660815114,1593.4565903697069,-40.82232428819543
2008-09-25,Hard,2nd Round,Parmentier P.,Dubois S.,Parmentier P.,48,115,620,309,1.61,2.2,6-3 6-2 ,WTA250_o_menor,0.5774278215223098,0.4225721784776903,1,1523.323431041935,1494.1970694098668,29.12636163206821,1556.4670930584177,1448.4605193654684,108.00657369294936
2008-09-26,Hard,Quarterfinals,Wickmayer Y.,Kanepi K.,Kanepi K.,68,34,486,864,3.25,1.33,1-6 4-6 ,WTA250_o_menor,0.2903930131004367,0.7096069868995633,0,1484.0440070578443,1576.0053130008666,-91.96130594302235,1497.530930483474,1618.655979035581,-121.12504855210682
2008-09-26,Hard,Quarterfinals,Stosur S.,Makarova E.,Stosur S.,73,60,463,534,1.66,2.1,6-3 6-4 ,WTA250_o_menor,0.5585106382978724,0.4414893617021276,1,1581.334154716359,1524.7199448166127,56.614209899746356,1607.1970003560637,1561.6011665515728,45.595833804490894
2008-09-26,Hard,Quarterfinals,Parmentier P.,Kirilenko M.,Kirilenko M.,48,33,620,891,3.0,1.36,3-6 2-6 ,WTA250_o_menor,0.3119266055045871,0.6880733944954128,0,1537.985245916857,1550.373668318144,-12.388422401287016,1567.6474697021213,1607.5852564094569,-39.93778670733559
2008-09-26,Hard,Quarterfinals,Craybas J.,Peer S.,Craybas J.,70,37,472,812,2.75,1.4,6-2 7-5 ,WTA250_o_menor,0.3373493975903614,0.6626506024096386,1,1517.710383997981,1613.5998600578519,-95.88947605987096,1510.7259672308019,1593.6581411731133,-82.93217394231146
2008-09-27,Hard,Semifinals,Craybas J.,Stosur S.,Stosur S.,70,73,472,463,2.62,1.44,0-6 1-6 ,WTA250_o_menor,0.354679802955665,0.645320197044335,0,1538.0174501375986,1594.749807079854,-56.732356942255365,1530.4742162684965,1621.1092067004167,-90.63499043192019
2008-09-27,Hard,Semifinals,Kirilenko M.,Kanepi K.,Kirilenko M.,33,34,891,864,1.8,1.9,6-4 3-6 6-4,WTA250_o_menor,0.5135135135135135,0.4864864864864864,1,1565.8034020422422,1587.866542137198,-22.06314009495577,1621.7541115729202,1629.2934770939376,-7.5393655210173165
2008-09-28,Hard,The Final,Stosur S.,Kirilenko M.,Kirilenko M.,73,33,463,891,2.1,1.66,6-2 1-6 4-6,WTA250_o_menor,0.4414893617021276,0.5585106382978724,0,1608.1601608105893,1582.8180836207155,25.342077189873862,1633.027484067095,1638.1012576984117,-5.073773631316726
2008-09-29,Hard,1st Round,Li N.,Vaidisova N.,Li N.,30,22,937,1142,1.36,3.0,6-1 6-2 ,WTA500,0.6880733944954128,0.3119266055045871,1,1673.439133410189,1581.7010628911662,91.73807051902281,1662.0836752015168,1587.199177502507,74.8844976990099
2008-09-29,Hard,1st Round,Daniilidou E.,Bondarenko A.,Bondarenko A.,122,34,275,891,5.0,1.14,6-7 1-6 ,WTA500,0.1856677524429967,0.8143322475570033,0,1539.1214287792511,1528.8083175113616,10.313111267889553,1558.3103503242305,1660.675401934482,-102.36505161025138
2008-09-29,Hard,1st Round,Bammer S.,Malek T.,Bammer S.,24,242,1047,115,1.12,5.5,4-6 6-2 7-5,WTA500,0.8308157099697885,0.1691842900302115,1,1609.7566498692502,1434.3374323547496,175.4192175145006,1592.3071245213987,1364.2946418001143,228.0124827212844
2008-09-30,Hard,1st Round,Cornet A.,Pironkova T.,Pironkova T.,19,52,1423,578,1.5,2.5,2-6 1-6 ,WTA500,0.625,0.375,0,1553.3390224618395,1474.0334106003095,79.30561186153,1694.5509757746338,1512.345776660431,182.20519911420274
2008-09-30,Hard,1st Round,Bartoli M.,Cibulkova D.,Bartoli M.,14,20,1570,1262,2.25,1.57,6-3 6-1 ,WTA500,0.4109947643979057,0.5890052356020942,1,1640.5295748670874,1690.7071967742493,-50.17762190716189,1674.3724107511107,1754.4787652624957,-80.106354511385
2008-09-30,Hard,1st Round,Szavay A.,Azarenka V.,Azarenka V.,27,17,1030,1474,3.25,1.33,5-7 3-6 ,WTA500,0.2903930131004367,0.7096069868995633,0,1538.5911188901628,1674.5189576606706,-135.92783877050783,1597.1136069939605,1758.1177648720532,-161.00415787809266
2008-09-30,Hard,1st Round,Bondarenko K.,Pennetta F.,Bondarenko K.,54,15,560,1540,2.5,1.5,4-6 6-2 6-1,WTA500,0.375,0.625,1,1456.4749291207308,1670.6170504397696,-214.14212131903878,1529.804152787612,1711.0164663044925,-181.21231351688039
2008-09-30,Hard,1st Round,Zahlavova S.,Radwanska A.,Radwanska A.,198,10,149,2146,7.0,1.08,3-6 2-6 ,WTA500,0.1336633663366336,0.8663366336633663,0,1455.8764151207347,1669.8347205373352,-213.95830541660052,1452.6890567239564,1780.509272498773,-327.8202157748167
2008-09-30,Hard,1st Round,Williams V.,Groenefeld A.L.,Williams V.,8,84,2271,407,1.11,6.0,6-1 6-2 ,WTA500,0.8438818565400843,0.1561181434599156,1,1748.8567384508149,1478.8124689627916,270.04426948802325,1865.1600799291862,1485.0897927985632,380.070287130623
2008-09-30,Hard,1st Round,Zahlavova Strycova B.,Petrova N.,Petrova N.,81,18,419,1449,6.0,1.11,2-6 2-6 ,WTA500,0.1561181434599156,0.8438818565400843,0,1458.1426026169136,1701.91471282346,-243.77211020654636,1445.6101069023696,1769.85402819343,-324.24392129106036
2008-10-01,Hard,1st Round,Zvonareva V.,Hantuchova D.,Zvonareva V.,9,13,2167,1650,1.28,3.5,6-3 6-2 ,WTA500,0.7322175732217574,0.2677824267782427,1,1717.3888024325308,1619.0282863951686,98.36051603736223,1752.3328907098348,1639.0188477538807,113.31404295595416
2008-10-01,Hard,1st Round,Kuznetsova S.,Schnyder P.,Schnyder P.,7,11,3000,1797,1.44,2.62,4-6 6-4 5-7,WTA500,0.645320197044335,0.354679802955665,0,1797.4662267638275,1686.8724794298905,110.59374733393702,1826.813843746741,1732.1418438099547,94.67199993678628
2008-10-01,Hard,2nd Round,Azarenka V.,Radwanska A.,Azarenka V.,17,10,1474,2146,1.9,1.8,6-1 7-5 ,WTA500,0.4864864864864864,0.5135135135135135,1,1684.5602114273158,1677.0633282071024,7.496883220213476,1767.1920510588004,1784.7197432138757,-17.52769215507533
2008-10-01,Hard,2nd Round,Williams S.,Li N.,Li N.,1,30,4091,937,1.1,6.5,6-0 1-6 4-6,WTA500,0.8552631578947368,0.1447368421052631,0,1917.4462180580856,1685.3099566326816,232.13626142540397,1986.4377340853277,1674.6875439160247,311.7501901693031
2008-10-01,Hard,2nd Round,Dementieva E.,Bammer S.,Dementieva E.,4,24,3470,1047,1.14,5.0,6-1 6-4 ,WTA500,0.8143322475570033,0.1856677524429967,1,1764.8065282283155,1618.3012940419387,146.5052341863768,1833.1598745787742,1599.0930837249512,234.06679085382302
2008-10-02,Hard,2nd Round,Bartoli M.,Zvonareva V.,Zvonareva V.,14,9,1570,2167,2.75,1.4,2-6 0-6 ,WTA500,0.3373493975903614,0.6626506024096386,0,1658.8244067331066,1728.976390262766,-70.15198352965945,1693.9974357137537,1763.2920623073358,-69.29462659358205
2008-10-02,Hard,2nd Round,Petrova N.,Schnyder P.,Petrova N.,18,11,1449,1797,1.72,2.0,6-4 6-1 ,WTA500,0.5376344086021505,0.4623655913978494,1,1708.2282650051015,1707.8001912949092,0.42807371019239326,1774.140346519233,1752.3968570495665,21.74348946966643
2008-10-02,Hard,2nd Round,Pironkova T.,Safina D.,Safina D.,52,3,578,3747,7.5,1.07,1-6 6-7 ,WTA500,0.1248541423570595,0.8751458576429404,0,1493.6234346563594,1828.8573075571426,-335.2338729007831,1536.0435506008114,1937.1499254474018,-401.10637484659037
2008-10-02,Hard,2nd Round,Williams V.,Bondarenko K.,Williams V.,8,54,2271,560,1.05,9.0,6-4 6-2 ,WTA500,0.8955223880597014,0.1044776119402985,1,1754.4387324022462,1481.2522407173744,273.1864916848717,1868.3871498310348,1553.4667380157464,314.9204118152884
2008-10-02,Hard,2nd Round,Bondarenko A.,Jankovic J.,Jankovic J.,34,2,891,4070,7.5,1.07,2-6 0-6 ,WTA500,0.1248541423570595,0.8751458576429404,0,1545.283114395263,1816.8495539212797,-271.56643952601667,1672.093146699228,1889.7575692403332,-217.66442254110507
2008-10-03,Hard,Quarterfinals,Azarenka V.,Dementieva E.,Azarenka V.,17,4,1474,3470,3.25,1.33,7-6 3-6 6-1,WTA500,0.2903930131004367,0.7096069868995633,1,1700.2150207682982,1774.4330658516992,-74.21804508340097,1783.99854703024,1839.7613560449763,-55.762809014736376
2008-10-03,Hard,Quarterfinals,Li N.,Petrova N.,Petrova N.,30,18,937,1449,2.1,1.66,2-6 3-6 ,WTA500,0.4414893617021276,0.5585106382978724,0,1710.650057086037,1724.2085514922012,-13.5584944061643,1702.1271496450408,1789.1403270447863,-87.01317739974547
2008-10-03,Hard,Quarterfinals,Williams V.,Safina D.,Williams V.,8,3,2271,3747,1.57,2.25,6-4 6-2 ,WTA500,0.5890052356020942,0.4109947643979057,1,1759.937861520257,1832.914171665794,-72.9763101455369,1872.8766451944084,1940.0422170603313,-67.16557186592286
2008-10-03,Hard,Quarterfinals,Zvonareva V.,Jankovic J.,Jankovic J.,9,2,2167,4070,2.62,1.44,6-7 6-7 ,WTA500,0.354679802955665,0.645320197044335,0,1741.7889708495381,1822.3912837377056,-80.60231288816749,1776.1425772950938,1896.8674958875117,-120.72491859241791
2008-10-04,Hard,Semifinals,Petrova N.,Azarenka V.,Petrova N.,18,17,1449,1474,1.57,2.25,6-4 6-4 ,WTA500,0.5890052356020942,0.4109947643979057,1,1739.5844765213892,1719.5818316255027,20.002644895886533,1801.2149504582649,1802.544694083208,-1.3297436249431485
2008-10-04,Hard,Semifinals,Williams V.,Jankovic J.,Jankovic J.,8,2,2271,4070,1.4,2.75,7-6 5-7 2-6,WTA500,0.6626506024096386,0.3373493975903614,0,1779.2499795195154,1834.744598460058,-55.49461894054252,1891.9317699940605,1907.5213570566755,-15.58958706261501
2008-10-05,Hard,The Final,Jankovic J.,Petrova N.,Jankovic J.,2,18,4070,1449,1.36,3.2,6-4 6-3 ,WTA500,0.7017543859649122,0.2982456140350877,1,1848.2104907299101,1754.6643370776565,93.54615365225368,1922.8039114677206,1817.2761871162268,105.52772435149382
2008-09-29,Hard,1st Round,Woerle K.,Rybarikova M.,Rybarikova M.,145,65,220,507,3.775,1.25,4-6 4-6 ,WTA250_o_menor,0.2487562189054726,0.7512437810945274,0,1500.0,1473.8864581809833,26.113541819016746,1485.7636948076872,1483.4705497063,2.2931451013871538
2008-09-29,Hard,1st Round,Shapatava S.,Laisne K.,Shapatava S.,277,331,93,68,1.66,2.1,6-3 4-6 6-4,WTA250_o_menor,0.5585106382978724,0.4414893617021276,1,1500.0,1500.0,0.0,1500.0,1500.0,0.0
2008-09-30,Hard,1st Round,Govortsova O.,Palkina K.,Palkina K.,44,203,645,145,,,6-7 6-4 5-7,WTA250_o_menor,,,0,1514.2326695460501,1520.0492518661308,-5.81658232008067,1540.4884135906066,1520.1237427450355,20.364670845571027
2008-09-30,Hard,1st Round,Cirstea S.,Dzehalevich E.,Cirstea S.,46,135,628,248,1.28,3.5,7-6 7-5 ,WTA250_o_menor,0.7322175732217574,0.2677824267782427,1,1526.2214407598153,1468.736306793522,57.48513396629323,1580.4007061818772,1405.8351920875111,174.5655140943661
2008-09-30,Hard,1st Round,Klepac A.,Larcherde Brito M.,Larcherde Brito M.,130,132,259,253,2.75,1.4,0-6 7-6 2-6,WTA250_o_menor,0.3373493975903614,0.6626506024096386,0,1439.2834860608484,1559.4282555315613,-120.14476947071284,1509.3121860581882,1552.3600040988883,-43.04781804070012
2008-09-30,Hard,1st Round,Lapushchenkova A.,Bratchikova N.,Lapushchenkova A.,116,196,308,153,1.53,2.37,4-6 6-1 7-6,WTA250_o_menor,0.6076923076923076,0.3923076923076922,1,1470.2259597709003,1500.0,-29.774040229099683,1452.1495233799187,1500.0,-47.85047662008128
2008-09-30,Hard,1st Round,Amanmuradova A.,Radwanska U.,Radwanska U.,77,126,442,269,1.4,2.75,6-7 3-6 ,WTA250_o_menor,0.6626506024096386,0.3373493975903614,0,1462.8122250656352,1469.8368493560379,-7.0246242904026985,1458.4690944236386,1472.8781837847268,-14.409089361088263
2008-09-30,Hard,1st Round,Olaru I.,O'Brien K.,Olaru I.,134,138,249,242,1.4,2.75,6-2 6-1 ,WTA250_o_menor,0.6626506024096386,0.3373493975903614,1,1511.9603957933846,1514.839261047852,-2.878865254467428,1501.2234722020266,1448.6241064392004,52.59936576282621
2008-09-30,Hard,1st Round,Yakimova A.,Shvedova Y.,Shvedova Y.,120,100,287,348,3.4,1.3,1-6 1-6 ,WTA250_o_menor,0.2765957446808511,0.7234042553191489,0,1482.9587132746726,1382.0790898292144,100.87962344545826,1442.9700134109235,1390.4959557951354,52.47405761578807
2008-09-30,Hard,1st Round,Peng S.,Rodionova A.,Peng S.,40,93,680,374,,,6-4 6-1 ,WTA250_o_menor,,,1,1545.228576277651,1445.7058004906419,99.5227757870091,1564.857809759017,1395.5709240952046,169.28688566381243
2008-09-30,Hard,1st Round,Ogorodova A.,Panova A.,Panova A.,1093,232,3,122,,,4-6 0-6 ,WTA250_o_menor,,,0,1500.0,1482.0769250875628,17.923074912437187,1500.0,1481.3635026473446,18.636497352655397
2008-10-01,Hard,1st Round,Rus A.,Ekshibarova V.,Rus A.,183,365,165,60,1.2,4.33,3-6 6-2 6-1,WTA250_o_menor,0.783001808318264,0.2169981916817359,1,1495.6994189543707,1496.7626393931764,-1.063220438805729,1486.0987050118708,1497.353282117981,-11.254577106110219
2008-10-01,Hard,2nd Round,Manasieva V.,Rybarikova M.,Rybarikova M.,155,65,199,507,3.0,1.36,1-6 5-7 ,WTA250_o_menor,0.3119266055045871,0.6880733944954128,0,1500.2020459246778,1491.0867718242537,9.11527410042413,1498.4798866430774,1499.5761514074045,-1.0962647643270884
2008-10-01,Hard,2nd Round,Lisicki S.,Panova A.,Lisicki S.,64,232,507,122,1.2,4.33,7-5 6-1 ,WTA250_o_menor,0.783001808318264,0.2169981916817359,1,1524.5344134603642,1498.9015817959187,25.632831664445575,1509.8302600208285,1498.2209228828578,11.60933713797067
2008-10-01,Hard,2nd Round,Shapatava S.,Radwanska U.,Radwanska U.,277,126,93,269,3.5,1.28,5-7 2-6 ,WTA250_o_menor,0.2677824267782427,0.7322175732217574,0,1516.0,1485.5133975256924,30.486602474307574,1516.0,1488.2150008751953,27.7849991248047
2008-10-01,Hard,2nd Round,Olaru I.,Palkina K.,Olaru I.,134,203,249,145,1.36,3.0,2-6 6-3 6-2,WTA250_o_menor,0.6880733944954128,0.3119266055045871,1,1528.0929694036918,1535.781413373788,-7.688443970096159,1514.81951999182,1537.0604979599589,-22.24097796813885
2008-10-02,Hard,2nd Round,Poutchek T.,Larcherde Brito M.,Larcherde Brito M.,182,132,165,253,2.37,1.53,4-6 1-6 ,WTA250_o_menor,0.3923076923076922,0.6076923076923076,0,1385.1546109549492,1570.1058639709363,-184.95125301598705,1396.1691656221788,1566.3876613755965,-170.21849575341776
2008-10-02,Hard,2nd Round,Cirstea S.,Lapushchenkova A.,Cirstea S.,46,116,628,308,1.3,3.4,6-1 6-4 ,WTA250_o_menor,0.7234042553191489,0.2765957446808511,1,1539.5980478549288,1487.5937583061784,52.00428954875042,1588.9761641643424,1470.3392914890974,118.63687267524506
2008-10-02,Hard,2nd Round,Rus A.,Peng S.,Peng S.,183,40,165,680,4.02,1.256,1-6 5-7 ,WTA250_o_menor,0.2380591357088703,0.7619408642911296,0,1511.7483819121874,1556.7667564579338,-45.01837454574638,1502.616816231751,1573.6253531006653,-71.00853686891423
2008-10-03,Hard,Quarterfinals,Lisicki S.,Radwanska U.,Lisicki S.,64,126,507,269,1.44,2.62,3-6 7-5 7-6,WTA250_o_menor,0.645320197044335,0.354679802955665,1,1539.3561150202158,1502.9137651960648,36.44234982415105,1525.2958291741484,1505.491826565914,19.80400260823444
2008-10-03,Hard,Quarterfinals,Olaru I.,Rybarikova M.,Rybarikova M.,134,65,249,507,2.62,1.44,1-6 2-6 ,WTA250_o_menor,0.354679802955665,0.645320197044335,0,1544.4469775493644,1507.5064494229812,36.94052812638324,1531.842358104112,1515.525666716859,16.31669138725306
